template,parameters,datetime,loglevel,pid
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: Created MRAppMaster for application * ,,"2015-10-17 15:37:57,969",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: Executing with tokens: ,,"2015-10-17 15:37:59,016",INFO,[main]
"org.apache.hadoop.mapreduce.v2.app.MRAppMaster: Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: * cluster_timestamp: * } attemptId: 1 } keyId: * ",,"2015-10-17 15:37:59,016",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: Using mapred newApiCommitter. ,,"2015-10-17 15:37:59,391",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: OutputCommitter set in config null ,,"2015-10-17 15:38:00,595",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: OutputCommitter * ,,"2015-10-17 15:38:00,813",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 15:38:00,891",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 15:38:00,891",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 15:38:00,891",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 15:38:00,891",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 15:38:00,891",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 15:38:00,907",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 15:38:00,907",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 15:38:00,923",INFO,[main]
org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils: Default file system [hdfs://msra-sa-41:9000] ,,"2015-10-17 15:38:01,032",INFO,[main]
org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils: Default file system [hdfs://msra-sa-41:9000] ,,"2015-10-17 15:38:01,095",INFO,[main]
org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils: Default file system [hdfs://msra-sa-41:9000] ,,"2015-10-17 15:38:01,204",INFO,[main]
org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: Emitting job history data to the timeline server is not enabled ,,"2015-10-17 15:38:01,235",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 15:38:01,329",INFO,[main]
org.apache.hadoop.metrics2.impl.MetricsConfig: loaded properties from hadoop-metrics2.properties ,,"2015-10-17 15:38:01,782",INFO,[main]
org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s). ,,"2015-10-17 15:38:01,876",INFO,[main]
org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MRAppMaster metrics system started ,,"2015-10-17 15:38:01,876",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Adding job token for * to jobTokenSecretManager ,,"2015-10-17 15:38:01,891",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Not uberizing * because: not enabled; too many maps; too much input; ,,"2015-10-17 15:38:02,407",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Input size for job job_1445062781478_0012 = 1256521728. Number of splits = 10 ,,"2015-10-17 15:38:02,454",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: * for job job_1445062781478_0012 = * ,,"2015-10-17 15:38:02,454",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: * Transitioned from * to * ,,"2015-10-17 15:38:02,454",INFO,[main]
"org.apache.hadoop.mapreduce.v2.app.MRAppMaster: MRAppMaster launching normal, non-uberized, multi-container job * ",,"2015-10-17 15:38:02,454",INFO,[main]
org.apache.hadoop.ipc.CallQueueManager: Using callQueue class java.util.concurrent.LinkedBlockingQueue ,,"2015-10-17 15:38:02,501",INFO,[main]
org.apache.hadoop.ipc.Server: Starting Socket Reader #1 for port * ,,"2015-10-17 15:38:02,548",INFO,[Socket Reader #1 for port 49441]
org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl: Adding protocol org.apache.hadoop.mapreduce.v2.api.MRClientProtocolPB to the server ,,"2015-10-17 15:38:02,563",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.client.MRClientService: Instantiated MRClientService at * ,,"2015-10-17 15:38:02,563",INFO,[main]
org.apache.hadoop.ipc.Server: IPC Server * starting ,,"2015-10-17 15:38:02,626",INFO,[IPC Server Responder]
org.apache.hadoop.ipc.Server: IPC Server * starting ,,"2015-10-17 15:38:02,641",INFO,[IPC Server listener on 49441]
org.mortbay.log: Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog ,,"2015-10-17 15:38:02,735",INFO,[main]
org.apache.hadoop.http.HttpRequestLog: Http request log for http.requests.mapreduce is not defined ,,"2015-10-17 15:38:02,782",INFO,[main]
org.apache.hadoop.http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter) ,,"2015-10-17 15:38:02,798",INFO,[main]
org.apache.hadoop.http.HttpServer2: Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context * ,,"2015-10-17 15:38:02,798",INFO,[main]
org.apache.hadoop.http.HttpServer2: Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context * ,,"2015-10-17 15:38:02,798",INFO,[main]
org.apache.hadoop.http.HttpServer2: adding path spec: * ,,"2015-10-17 15:38:02,798",INFO,[main]
org.apache.hadoop.http.HttpServer2: adding path spec: * ,,"2015-10-17 15:38:02,813",INFO,[main]
org.apache.hadoop.http.HttpServer2: Jetty bound to port * ,,"2015-10-17 15:38:02,813",INFO,[main]
org.mortbay.log: jetty-6.1.26 ,,"2015-10-17 15:38:02,813",INFO,[main]
org.mortbay.log: Extract jar:file:/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce to * ,,"2015-10-17 15:38:02,923",INFO,[main]
org.mortbay.log: Started * ,,"2015-10-17 15:38:03,938",INFO,[main]
org.apache.hadoop.yarn.webapp.WebApps: Web app /mapreduce started at * ,,"2015-10-17 15:38:03,938",INFO,[main]
org.apache.hadoop.yarn.webapp.WebApps: Registered webapp guice modules ,,"2015-10-17 15:38:04,860",INFO,[main]
org.apache.hadoop.ipc.CallQueueManager: Using callQueue class java.util.concurrent.LinkedBlockingQueue ,,"2015-10-17 15:38:04,876",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator: JOB_CREATE * ,,"2015-10-17 15:38:04,892",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.ipc.Server: IPC Server * starting ,,"2015-10-17 15:38:04,892",INFO,[IPC Server listener on 49451]
org.apache.hadoop.ipc.Server: IPC Server * starting ,,"2015-10-17 15:38:04,892",INFO,[IPC Server Responder]
org.apache.hadoop.ipc.Server: Starting Socket Reader #1 for port * ,,"2015-10-17 15:38:04,892",INFO,[Socket Reader #1 for port 49451]
org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor: nodeBlacklistingEnabled:true ,,"2015-10-17 15:38:04,923",INFO,[main]
