template,parameters,datetime,loglevel,pid
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: Created MRAppMaster for application appattempt_1445087491445_0005_000001 ,,"2015-10-17 21:47:48,288",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: Executing with tokens: ,,"2015-10-17 21:47:49,078",INFO,[main]
"org.apache.hadoop.mapreduce.v2.app.MRAppMaster: Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 5 cluster_timestamp: 1445087491445 } attemptId: 1 } keyId: -1547346236) ",,"2015-10-17 21:47:49,078",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: Using mapred newApiCommitter. ,,"2015-10-17 21:47:49,370",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: OutputCommitter set in config null ,,"2015-10-17 21:47:50,570",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: OutputCommitter * ,,"2015-10-17 21:47:50,635",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class org.apache.hadoop.mapreduce.jobhistory.EventType for class org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler ,,"2015-10-17 21:47:50,677",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 21:47:50,679",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 21:47:50,680",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 21:47:50,682",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 21:47:50,683",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 21:47:50,692",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 21:47:50,693",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 21:47:50,695",INFO,[main]
org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils: Default file system [hdfs://msra-sa-41:9000] ,,"2015-10-17 21:47:50,742",INFO,[main]
org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils: Default file system [hdfs://msra-sa-41:9000] ,,"2015-10-17 21:47:50,766",INFO,[main]
org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils: Default file system [hdfs://msra-sa-41:9000] ,,"2015-10-17 21:47:50,789",INFO,[main]
org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: Emitting job history data to the timeline server is not enabled ,,"2015-10-17 21:47:50,800",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-17 21:47:50,861",INFO,[main]
org.apache.hadoop.metrics2.impl.MetricsConfig: loaded properties from hadoop-metrics2.properties ,,"2015-10-17 21:47:51,199",INFO,[main]
org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s). ,,"2015-10-17 21:47:51,283",INFO,[main]
org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MRAppMaster metrics system started ,,"2015-10-17 21:47:51,283",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Adding job token for job_1445087491445_0005 to jobTokenSecretManager ,,"2015-10-17 21:47:51,293",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Not uberizing job_1445087491445_0005 because: not enabled; too many maps; too much input; ,,"2015-10-17 21:47:51,483",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Input size for job job_1445087491445_0005 = 1751822336. Number of splits = 13 ,,"2015-10-17 21:47:51,510",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: * for job job_1445087491445_0005 = * ,,"2015-10-17 21:47:51,512",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: job_1445087491445_0005Job Transitioned from NEW to INITED ,,"2015-10-17 21:47:51,512",INFO,[main]
"org.apache.hadoop.mapreduce.v2.app.MRAppMaster: MRAppMaster launching normal, non-uberized, multi-container job job_1445087491445_0005. ",,"2015-10-17 21:47:51,514",INFO,[main]
org.apache.hadoop.ipc.CallQueueManager: Using callQueue class java.util.concurrent.LinkedBlockingQueue ,,"2015-10-17 21:47:51,558",INFO,[main]
org.apache.hadoop.ipc.Server: Starting Socket Reader #1 for port 32060 ,,"2015-10-17 21:47:51,571",INFO,[Socket Reader #1 for port 32060]
org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl: Adding protocol org.apache.hadoop.mapreduce.v2.api.MRClientProtocolPB to the server ,,"2015-10-17 21:47:51,602",INFO,[main]
org.apache.hadoop.ipc.Server: IPC Server Responder: starting ,,"2015-10-17 21:47:51,602",INFO,[IPC Server Responder]
org.apache.hadoop.ipc.Server: IPC Server * starting ,,"2015-10-17 21:47:51,602",INFO,[IPC Server listener on 32060]
org.apache.hadoop.mapreduce.v2.app.client.MRClientService: Instantiated MRClientService at MSRA-SA-41.fareast.corp.microsoft.com/10.190.173.170:32060 ,,"2015-10-17 21:47:51,604",INFO,[main]
org.mortbay.log: Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog ,,"2015-10-17 21:47:51,724",INFO,[main]
org.apache.hadoop.http.HttpRequestLog: Http request log for http.requests.mapreduce is not defined ,,"2015-10-17 21:47:51,730",INFO,[main]
org.apache.hadoop.http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter) ,,"2015-10-17 21:47:51,746",INFO,[main]
org.apache.hadoop.http.HttpServer2: Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce ,,"2015-10-17 21:47:51,754",INFO,[main]
org.apache.hadoop.http.HttpServer2: Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context * ,,"2015-10-17 21:47:51,754",INFO,[main]
org.apache.hadoop.http.HttpServer2: adding path spec: /mapreduce/* ,,"2015-10-17 21:47:51,759",INFO,[main]
org.apache.hadoop.http.HttpServer2: adding path spec: * ,,"2015-10-17 21:47:51,759",INFO,[main]
org.apache.hadoop.http.HttpServer2: Jetty bound to port 32067 ,,"2015-10-17 21:47:51,774",INFO,[main]
org.mortbay.log: jetty-6.1.26 ,,"2015-10-17 21:47:51,774",INFO,[main]
org.mortbay.log: Extract jar:file:/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce to C:\Users\msrabi\AppData\Local\Temp\2\Jetty_0_0_0_0_32067_mapreduce____.dbisl5\webapp ,,"2015-10-17 21:47:51,819",INFO,[main]
org.mortbay.log: Started HttpServer2$SelectChannelConnectorWithSafeStartup@0.0.0.0:32067 ,,"2015-10-17 21:47:52,000",INFO,[main]
org.apache.hadoop.yarn.webapp.WebApps: Web app /mapreduce started at 32067 ,,"2015-10-17 21:47:52,000",INFO,[main]
org.apache.hadoop.yarn.webapp.WebApps: Registered webapp guice modules ,,"2015-10-17 21:47:52,427",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator: JOB_CREATE job_1445087491445_0005 ,,"2015-10-17 21:47:52,430",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.ipc.CallQueueManager: Using callQueue class java.util.concurrent.LinkedBlockingQueue ,,"2015-10-17 21:47:52,432",INFO,[main]
org.apache.hadoop.ipc.Server: Starting Socket Reader #1 for port * ,,"2015-10-17 21:47:52,436",INFO,[Socket Reader #1 for port 32070]
org.apache.hadoop.ipc.Server: IPC Server * starting ,,"2015-10-17 21:47:52,441",INFO,[IPC Server Responder]
org.apache.hadoop.ipc.Server: IPC Server * starting ,,"2015-10-17 21:47:52,441",INFO,[IPC Server listener on 32070]
org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor: nodeBlacklistingEnabled:true ,,"2015-10-17 21:47:52,461",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor: maxTaskFailuresPerNode is 3 ,,"2015-10-17 21:47:52,462",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor: * is * ,,"2015-10-17 21:47:52,462",INFO,[main]
org.apache.hadoop.yarn.client.RMProxy: Connecting to ResourceManager at MSRA-SA-41/10.190.173.170:8030 ,,"2015-10-17 21:47:52,521",INFO,[main]
"org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: maxContainerCapability: <memory:8192, vCores:32> ",,"2015-10-17 21:47:52,604",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: queue: default ,,"2015-10-17 21:47:52,604",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Upper limit on the thread pool size is 500 ,,"2015-10-17 21:47:52,609",INFO,[main]
org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy: yarn.client.max-cached-nodemanagers-proxies : 0 ,,"2015-10-17 21:47:52,612",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: job_1445087491445_0005Job Transitioned from * to * ,,"2015-10-17 21:47:52,620",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler: Processing the event EventType: JOB_SETUP ,,"2015-10-17 21:47:52,622",INFO,[CommitterEvent Processor #0]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: job_1445087491445_0005Job Transitioned from * to * ,,"2015-10-17 21:47:52,631",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack ,,"2015-10-17 21:47:52,652",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,652",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: task_1445087491445_0005_m_000000 Task Transitioned from NEW to SCHEDULED ,,"2015-10-17 21:47:52,656",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,657",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,657",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: * Task Transitioned from NEW to SCHEDULED ,,"2015-10-17 21:47:52,657",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,658",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,658",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: * Task Transitioned from NEW to SCHEDULED ,,"2015-10-17 21:47:52,658",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,659",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,659",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: * Task Transitioned from NEW to SCHEDULED ,,"2015-10-17 21:47:52,659",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,660",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,660",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: * Task Transitioned from NEW to SCHEDULED ,,"2015-10-17 21:47:52,660",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,661",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,661",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: * Task Transitioned from NEW to SCHEDULED ,,"2015-10-17 21:47:52,661",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,661",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,661",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: * Task Transitioned from NEW to SCHEDULED ,,"2015-10-17 21:47:52,662",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,662",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,662",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: * Task Transitioned from NEW to SCHEDULED ,,"2015-10-17 21:47:52,662",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,663",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,663",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: * Task Transitioned from NEW to SCHEDULED ,,"2015-10-17 21:47:52,663",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,663",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,663",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: * Task Transitioned from NEW to SCHEDULED ,,"2015-10-17 21:47:52,664",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,664",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,664",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: * Task Transitioned from NEW to SCHEDULED ,,"2015-10-17 21:47:52,665",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,668",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,668",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: * Task Transitioned from NEW to SCHEDULED ,,"2015-10-17 21:47:52,668",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,668",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.yarn.util.RackResolver: Resolved * to /default-rack ,,"2015-10-17 21:47:52,669",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: * Task Transitioned from NEW to SCHEDULED ,,"2015-10-17 21:47:52,669",INFO,[AsyncDispatcher event handler]
org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: * Task Transitioned from NEW to SCHEDULED ,,"2015-10-17 21:47:52,669",INFO,[AsyncDispatcher event handler]
* Transitioned from NEW to * ,"[['2015-10-17', '21:47:52,671', 'INFO', '[AsyncDispatcher', 'event', 'handler]', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl:', 'attempt_1445087491445_0005_m_000000_0', 'TaskAttempt'], ['UNASSIGNED']]","2015-10-17 21:47:52,671",INFO,[AsyncDispatcher event handler]
* Transitioned from NEW to * ,"[['2015-10-17', '21:47:52,671', 'INFO', '[AsyncDispatcher', 'event', 'handler]', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl:', 'attempt_1445087491445_0005_m_000001_0', 'TaskAttempt'], ['UNASSIGNED']]","2015-10-17 21:47:52,671",INFO,[AsyncDispatcher event handler]
* Transitioned from NEW to * ,"[['2015-10-17', '21:47:52,672', 'INFO', '[AsyncDispatcher', 'event', 'handler]', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl:', 'attempt_1445087491445_0005_m_000002_0', 'TaskAttempt'], ['UNASSIGNED']]","2015-10-17 21:47:52,672",INFO,[AsyncDispatcher event handler]
* Transitioned from NEW to * ,"[['2015-10-17', '21:47:52,672', 'INFO', '[AsyncDispatcher', 'event', 'handler]', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl:', 'attempt_1445087491445_0005_m_000003_0', 'TaskAttempt'], ['UNASSIGNED']]","2015-10-17 21:47:52,672",INFO,[AsyncDispatcher event handler]
* Transitioned from NEW to * ,"[['2015-10-17', '21:47:52,672', 'INFO', '[AsyncDispatcher', 'event', 'handler]', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl:', 'attempt_1445087491445_0005_m_000004_0', 'TaskAttempt'], ['UNASSIGNED']]","2015-10-17 21:47:52,672",INFO,[AsyncDispatcher event handler]
* Transitioned from NEW to * ,"[['2015-10-17', '21:47:52,672', 'INFO', '[AsyncDispatcher', 'event', 'handler]', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl:', 'attempt_1445087491445_0005_m_000005_0', 'TaskAttempt'], ['UNASSIGNED']]","2015-10-17 21:47:52,672",INFO,[AsyncDispatcher event handler]
* Transitioned from NEW to * ,"[['2015-10-17', '21:47:52,673', 'INFO', '[AsyncDispatcher', 'event', 'handler]', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl:', 'attempt_1445087491445_0005_m_000006_0', 'TaskAttempt'], ['UNASSIGNED']]","2015-10-17 21:47:52,673",INFO,[AsyncDispatcher event handler]
* Transitioned from NEW to * ,"[['2015-10-17', '21:47:52,673', 'INFO', '[AsyncDispatcher', 'event', 'handler]', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl:', 'attempt_1445087491445_0005_m_000007_0', 'TaskAttempt'], ['UNASSIGNED']]","2015-10-17 21:47:52,673",INFO,[AsyncDispatcher event handler]
* Transitioned from NEW to * ,"[['2015-10-17', '21:47:52,673', 'INFO', '[AsyncDispatcher', 'event', 'handler]', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl:', 'attempt_1445087491445_0005_m_000008_0', 'TaskAttempt'], ['UNASSIGNED']]","2015-10-17 21:47:52,673",INFO,[AsyncDispatcher event handler]
* Transitioned from NEW to * ,"[['2015-10-17', '21:47:52,673', 'INFO', '[AsyncDispatcher', 'event', 'handler]', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl:', 'attempt_1445087491445_0005_m_000009_0', 'TaskAttempt'], ['UNASSIGNED']]","2015-10-17 21:47:52,673",INFO,[AsyncDispatcher event handler]
* Transitioned from NEW to * ,"[['2015-10-17', '21:47:52,673', 'INFO', '[AsyncDispatcher', 'event', 'handler]', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl:', 'attempt_1445087491445_0005_m_000010_0', 'TaskAttempt'], ['UNASSIGNED']]","2015-10-17 21:47:52,673",INFO,[AsyncDispatcher event handler]
* Transitioned from NEW to * ,"[['2015-10-17', '21:47:52,674', 'INFO', '[AsyncDispatcher', 'event', 'handler]', 'org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl:', 'attempt_1445087491445_0005_m_000011_0', 'TaskAttempt'], ['UNASSIGNED']]","2015-10-17 21:47:52,674",INFO,[AsyncDispatcher event handler]
