template,parameters,datetime,loglevel,pid
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: Created MRAppMaster for application * ,,"2015-10-18 21:33:02,464",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: Executing with tokens: ,,"2015-10-18 21:33:02,886",INFO,[main]
"org.apache.hadoop.mapreduce.v2.app.MRAppMaster: Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: * cluster_timestamp: * } attemptId: 1 } keyId: * ",,"2015-10-18 21:33:02,886",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: Using mapred newApiCommitter. ,,"2015-10-18 21:33:03,152",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: OutputCommitter set in config null ,,"2015-10-18 21:33:04,543",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.MRAppMaster: OutputCommitter * ,,"2015-10-18 21:33:04,668",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-18 21:33:04,714",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-18 21:33:04,730",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-18 21:33:04,730",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-18 21:33:04,730",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-18 21:33:04,730",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-18 21:33:04,746",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-18 21:33:04,746",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-18 21:33:04,746",INFO,[main]
org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils: Default file system [hdfs://msra-sa-41:9000] ,,"2015-10-18 21:33:04,824",INFO,[main]
org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils: Default file system [hdfs://msra-sa-41:9000] ,,"2015-10-18 21:33:04,871",INFO,[main]
org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils: Default file system [hdfs://msra-sa-41:9000] ,,"2015-10-18 21:33:04,918",INFO,[main]
org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: Emitting job history data to the timeline server is not enabled ,,"2015-10-18 21:33:04,933",INFO,[main]
org.apache.hadoop.yarn.event.AsyncDispatcher: Registering class * for class * ,,"2015-10-18 21:33:05,027",INFO,[main]
org.apache.hadoop.metrics2.impl.MetricsConfig: loaded properties from hadoop-metrics2.properties ,,"2015-10-18 21:33:05,433",INFO,[main]
org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s). ,,"2015-10-18 21:33:05,543",INFO,[main]
org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MRAppMaster metrics system started ,,"2015-10-18 21:33:05,543",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Adding job token for * to jobTokenSecretManager ,,"2015-10-18 21:33:05,558",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Not uberizing * because: not enabled; too many maps; too much input; ,,"2015-10-18 21:33:06,355",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Input size for job * = 1313861632. Number of splits = 10 ,,"2015-10-18 21:33:06,386",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: * for job job_1445175094696_0002 = * ,,"2015-10-18 21:33:06,386",INFO,[main]
org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: * Transitioned from * to * ,,"2015-10-18 21:33:06,386",INFO,[main]
"org.apache.hadoop.mapreduce.v2.app.MRAppMaster: MRAppMaster launching normal, non-uberized, multi-container job * ",,"2015-10-18 21:33:06,386",INFO,[main]
org.apache.hadoop.ipc.CallQueueManager: Using callQueue class java.util.concurrent.LinkedBlockingQueue ,,"2015-10-18 21:33:06,449",INFO,[main]
org.apache.hadoop.ipc.Server: Starting Socket Reader #1 for port * ,,"2015-10-18 21:33:06,480",INFO,[Socket Reader #1 for port 20314]
org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl: Adding protocol org.apache.hadoop.mapreduce.v2.api.MRClientProtocolPB to the server ,,"2015-10-18 21:33:06,527",INFO,[main]
org.apache.hadoop.ipc.Server: IPC Server * starting ,,"2015-10-18 21:33:06,527",INFO,[IPC Server Responder]
org.apache.hadoop.ipc.Server: IPC Server * starting ,,"2015-10-18 21:33:06,527",INFO,[IPC Server listener on 20314]
org.apache.hadoop.mapreduce.v2.app.client.MRClientService: Instantiated MRClientService at * ,,"2015-10-18 21:33:06,527",INFO,[main]
org.mortbay.log: Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog ,,"2015-10-18 21:33:06,636",INFO,[main]
org.apache.hadoop.http.HttpRequestLog: Http request log for http.requests.mapreduce is not defined ,,"2015-10-18 21:33:06,652",INFO,[main]
org.apache.hadoop.http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter) ,,"2015-10-18 21:33:06,668",INFO,[main]
org.apache.hadoop.http.HttpServer2: Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context * ,,"2015-10-18 21:33:06,683",INFO,[main]
org.apache.hadoop.http.HttpServer2: Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context * ,,"2015-10-18 21:33:06,683",INFO,[main]
org.apache.hadoop.http.HttpServer2: adding path spec: * ,,"2015-10-18 21:33:06,683",INFO,[main]
org.apache.hadoop.http.HttpServer2: adding path spec: * ,,"2015-10-18 21:33:06,683",INFO,[main]
